img_link,image_page_number,booklet_name,booklet_link,img_name,img_name.1,img_name
https://www.alsoouq.com//uploads/2022/06/352405624.JPEG,5.0,عروض العثيم الأسبوعية تسري حتى 5-يوليو-2022 الموافق 6-ذو الحجة-1443 لاتفوتكم عروض اليوم الأخير,https://www.alsoouq.com/saudi-arabia-offers/offers-othaim/%d8%b9%d8%b1%d9%88%d8%b6-%d8%a7%d9%84%d8%b9%d8%ab%d9%8a%d9%85-%d8%a7%d9%84%d8%a3%d8%b3%d8%a8%d9%88%d8%b9%d9%8a%d8%a9-%d8%aa%d8%b3%d8%b1%d9%8a-%d8%ad%d8%aa%d9%89-5-%d9%8a%d9%88%d9%84%d9%8a%d9%88-2022.html,,,352405624.JPEG
https://www.alsoouq.com//uploads/2022/06/1503214001.JPEG,5.0,عروض العثيم الأسبوعية تسري حتى 5-يوليو-2022 الموافق 6-ذو الحجة-1443 لاتفوتكم عروض اليوم الأخير,https://www.alsoouq.com/saudi-arabia-offers/offers-othaim/%d8%b9%d8%b1%d9%88%d8%b6-%d8%a7%d9%84%d8%b9%d8%ab%d9%8a%d9%85-%d8%a7%d9%84%d8%a3%d8%b3%d8%a8%d9%88%d8%b9%d9%8a%d8%a9-%d8%aa%d8%b3%d8%b1%d9%8a-%d8%ad%d8%aa%d9%89-5-%d9%8a%d9%88%d9%84%d9%8a%d9%88-2022.html,,,1503214001.JPEG
https://www.alsoouq.com//uploads/2022/06/2959955516.JPEG,5.0,عروض العثيم الأسبوعية تسري حتى 5-يوليو-2022 الموافق 6-ذو الحجة-1443 لاتفوتكم عروض اليوم الأخير,https://www.alsoouq.com/saudi-arabia-offers/offers-othaim/%d8%b9%d8%b1%d9%88%d8%b6-%d8%a7%d9%84%d8%b9%d8%ab%d9%8a%d9%85-%d8%a7%d9%84%d8%a3%d8%b3%d8%a8%d9%88%d8%b9%d9%8a%d8%a9-%d8%aa%d8%b3%d8%b1%d9%8a-%d8%ad%d8%aa%d9%89-5-%d9%8a%d9%88%d9%84%d9%8a%d9%88-2022.html,,,2959955516.JPEG
https://www.alsoouq.com//uploads/2022/06/4515050183.JPEG,5.0,عروض العثيم الأسبوعية تسري حتى 5-يوليو-2022 الموافق 6-ذو الحجة-1443 لاتفوتكم عروض اليوم الأخير,https://www.alsoouq.com/saudi-arabia-offers/offers-othaim/%d8%b9%d8%b1%d9%88%d8%b6-%d8%a7%d9%84%d8%b9%d8%ab%d9%8a%d9%85-%d8%a7%d9%84%d8%a3%d8%b3%d8%a8%d9%88%d8%b9%d9%8a%d8%a9-%d8%aa%d8%b3%d8%b1%d9%8a-%d8%ad%d8%aa%d9%89-5-%d9%8a%d9%88%d9%84%d9%8a%d9%88-2022.html,,,4515050183.JPEG
https://www.alsoouq.com//uploads/2022/06/5293331157.JPEG,5.0,عروض العثيم الأسبوعية تسري حتى 5-يوليو-2022 الموافق 6-ذو الحجة-1443 لاتفوتكم عروض اليوم الأخير,https://www.alsoouq.com/saudi-arabia-offers/offers-othaim/%d8%b9%d8%b1%d9%88%d8%b6-%d8%a7%d9%84%d8%b9%d8%ab%d9%8a%d9%85-%d8%a7%d9%84%d8%a3%d8%b3%d8%a8%d9%88%d8%b9%d9%8a%d8%a9-%d8%aa%d8%b3%d8%b1%d9%8a-%d8%ad%d8%aa%d9%89-5-%d9%8a%d9%88%d9%84%d9%8a%d9%88-2022.html,,,5293331157.JPEG
https://www.alsoouq.com//uploads/2022/06/8095022929.JPEG,5.0,عروض العثيم الأسبوعية تسري حتى 5-يوليو-2022 الموافق 6-ذو الحجة-1443 لاتفوتكم عروض اليوم الأخير,https://www.alsoouq.com/saudi-arabia-offers/offers-othaim/%d8%b9%d8%b1%d9%88%d8%b6-%d8%a7%d9%84%d8%b9%d8%ab%d9%8a%d9%85-%d8%a7%d9%84%d8%a3%d8%b3%d8%a8%d9%88%d8%b9%d9%8a%d8%a9-%d8%aa%d8%b3%d8%b1%d9%8a-%d8%ad%d8%aa%d9%89-5-%d9%8a%d9%88%d9%84%d9%8a%d9%88-2022.html,,,8095022929.JPEG
https://www.alsoouq.com//uploads/2022/06/9059847801.JPEG,5.0,عروض العثيم الأسبوعية تسري حتى 5-يوليو-2022 الموافق 6-ذو الحجة-1443 لاتفوتكم عروض اليوم الأخير,https://www.alsoouq.com/saudi-arabia-offers/offers-othaim/%d8%b9%d8%b1%d9%88%d8%b6-%d8%a7%d9%84%d8%b9%d8%ab%d9%8a%d9%85-%d8%a7%d9%84%d8%a3%d8%b3%d8%a8%d9%88%d8%b9%d9%8a%d8%a9-%d8%aa%d8%b3%d8%b1%d9%8a-%d8%ad%d8%aa%d9%89-5-%d9%8a%d9%88%d9%84%d9%8a%d9%88-2022.html,,,9059847801.JPEG
https://www.alsoouq.com//uploads/2022/06/5746096656.JPEG,5.0,عروض العثيم الأسبوعية تسري حتى 5-يوليو-2022 الموافق 6-ذو الحجة-1443 لاتفوتكم عروض اليوم الأخير,https://www.alsoouq.com/saudi-arabia-offers/offers-othaim/%d8%b9%d8%b1%d9%88%d8%b6-%d8%a7%d9%84%d8%b9%d8%ab%d9%8a%d9%85-%d8%a7%d9%84%d8%a3%d8%b3%d8%a8%d9%88%d8%b9%d9%8a%d8%a9-%d8%aa%d8%b3%d8%b1%d9%8a-%d8%ad%d8%aa%d9%89-5-%d9%8a%d9%88%d9%84%d9%8a%d9%88-2022.html,,,5746096656.JPEG
https://www.alsoouq.com//uploads/2022/06/3560166589.JPEG,6.0,عروض العثيم الأسبوعية تسري حتى 5-يوليو-2022 الموافق 6-ذو الحجة-1443 لاتفوتكم عروض اليوم الأخير,https://www.alsoouq.com/saudi-arabia-offers/offers-othaim/%d8%b9%d8%b1%d9%88%d8%b6-%d8%a7%d9%84%d8%b9%d8%ab%d9%8a%d9%85-%d8%a7%d9%84%d8%a3%d8%b3%d8%a8%d9%88%d8%b9%d9%8a%d8%a9-%d8%aa%d8%b3%d8%b1%d9%8a-%d8%ad%d8%aa%d9%89-5-%d9%8a%d9%88%d9%84%d9%8a%d9%88-2022.html,,,3560166589.JPEG
https://www.alsoouq.com//uploads/2022/06/4539614912.JPEG,6.0,عروض العثيم الأسبوعية تسري حتى 5-يوليو-2022 الموافق 6-ذو الحجة-1443 لاتفوتكم عروض اليوم الأخير,https://www.alsoouq.com/saudi-arabia-offers/offers-othaim/%d8%b9%d8%b1%d9%88%d8%b6-%d8%a7%d9%84%d8%b9%d8%ab%d9%8a%d9%85-%d8%a7%d9%84%d8%a3%d8%b3%d8%a8%d9%88%d8%b9%d9%8a%d8%a9-%d8%aa%d8%b3%d8%b1%d9%8a-%d8%ad%d8%aa%d9%89-5-%d9%8a%d9%88%d9%84%d9%8a%d9%88-2022.html,,,4539614912.JPEG
https://www.alsoouq.com//uploads/2022/06/6985294392.JPEG,6.0,عروض العثيم الأسبوعية تسري حتى 5-يوليو-2022 الموافق 6-ذو الحجة-1443 لاتفوتكم عروض اليوم الأخير,https://www.alsoouq.com/saudi-arabia-offers/offers-othaim/%d8%b9%d8%b1%d9%88%d8%b6-%d8%a7%d9%84%d8%b9%d8%ab%d9%8a%d9%85-%d8%a7%d9%84%d8%a3%d8%b3%d8%a8%d9%88%d8%b9%d9%8a%d8%a9-%d8%aa%d8%b3%d8%b1%d9%8a-%d8%ad%d8%aa%d9%89-5-%d9%8a%d9%88%d9%84%d9%8a%d9%88-2022.html,,,6985294392.JPEG
https://www.alsoouq.com//uploads/2022/06/7560958417.JPEG,6.0,عروض العثيم الأسبوعية تسري حتى 5-يوليو-2022 الموافق 6-ذو الحجة-1443 لاتفوتكم عروض اليوم الأخير,https://www.alsoouq.com/saudi-arabia-offers/offers-othaim/%d8%b9%d8%b1%d9%88%d8%b6-%d8%a7%d9%84%d8%b9%d8%ab%d9%8a%d9%85-%d8%a7%d9%84%d8%a3%d8%b3%d8%a8%d9%88%d8%b9%d9%8a%d8%a9-%d8%aa%d8%b3%d8%b1%d9%8a-%d8%ad%d8%aa%d9%89-5-%d9%8a%d9%88%d9%84%d9%8a%d9%88-2022.html,,,7560958417.JPEG
https://www.alsoouq.com//uploads/2022/07/1874132316.JPEG,1.0,عروض العثيم الاثنين 4-7-2022 الموافق 5-12-1443 مهرجان الطازج & كيلو عليك وكيلو علينا,https://www.alsoouq.com/saudi-arabia-offers/offers-othaim/%d8%b9%d8%b1%d9%88%d8%b6-%d8%a7%d9%84%d8%b9%d8%ab%d9%8a%d9%85-%d8%a7%d9%84%d8%a7%d8%ab%d9%86%d9%8a%d9%86-4-7-2022-%d8%a7%d9%84%d9%85%d9%88%d8%a7%d9%81%d9%82-5-12-1443-%d9%85%d9%87%d8%b1%d8%ac%d8%a7.html,,,1874132316.JPEG
https://www.alsoouq.com//uploads/2022/07/3399759252.JPEG,1.0,عروض العثيم الاثنين 4-7-2022 الموافق 5-12-1443 مهرجان الطازج & كيلو عليك وكيلو علينا,https://www.alsoouq.com/saudi-arabia-offers/offers-othaim/%d8%b9%d8%b1%d9%88%d8%b6-%d8%a7%d9%84%d8%b9%d8%ab%d9%8a%d9%85-%d8%a7%d9%84%d8%a7%d8%ab%d9%86%d9%8a%d9%86-4-7-2022-%d8%a7%d9%84%d9%85%d9%88%d8%a7%d9%81%d9%82-5-12-1443-%d9%85%d9%87%d8%b1%d8%ac%d8%a7.html,,,3399759252.JPEG
https://www.alsoouq.com//uploads/2022/07/9140714593.JPEG,1.0,عروض العثيم الاثنين 4-7-2022 الموافق 5-12-1443 مهرجان الطازج & كيلو عليك وكيلو علينا,https://www.alsoouq.com/saudi-arabia-offers/offers-othaim/%d8%b9%d8%b1%d9%88%d8%b6-%d8%a7%d9%84%d8%b9%d8%ab%d9%8a%d9%85-%d8%a7%d9%84%d8%a7%d8%ab%d9%86%d9%8a%d9%86-4-7-2022-%d8%a7%d9%84%d9%85%d9%88%d8%a7%d9%81%d9%82-5-12-1443-%d9%85%d9%87%d8%b1%d8%ac%d8%a7.html,,,9140714593.JPEG
https://www.alsoouq.com//uploads/2022/07/4974688135.JPEG,1.0,عروض العثيم الاثنين 4-7-2022 الموافق 5-12-1443 مهرجان الطازج & كيلو عليك وكيلو علينا,https://www.alsoouq.com/saudi-arabia-offers/offers-othaim/%d8%b9%d8%b1%d9%88%d8%b6-%d8%a7%d9%84%d8%b9%d8%ab%d9%8a%d9%85-%d8%a7%d9%84%d8%a7%d8%ab%d9%86%d9%8a%d9%86-4-7-2022-%d8%a7%d9%84%d9%85%d9%88%d8%a7%d9%81%d9%82-5-12-1443-%d9%85%d9%87%d8%b1%d8%ac%d8%a7.html,,,4974688135.JPEG
https://www.alsoouq.com//uploads/2022/07/8546272317.JPEG,2.0,عروض العثيم الاثنين 4-7-2022 الموافق 5-12-1443 مهرجان الطازج & كيلو عليك وكيلو علينا,https://www.alsoouq.com/saudi-arabia-offers/offers-othaim/%d8%b9%d8%b1%d9%88%d8%b6-%d8%a7%d9%84%d8%b9%d8%ab%d9%8a%d9%85-%d8%a7%d9%84%d8%a7%d8%ab%d9%86%d9%8a%d9%86-4-7-2022-%d8%a7%d9%84%d9%85%d9%88%d8%a7%d9%81%d9%82-5-12-1443-%d9%85%d9%87%d8%b1%d8%ac%d8%a7.html,,,8546272317.JPEG
https://www.alsoouq.com//uploads/2022/07/7523634266.JPEG,2.0,عروض العثيم الاثنين 4-7-2022 الموافق 5-12-1443 مهرجان الطازج & كيلو عليك وكيلو علينا,https://www.alsoouq.com/saudi-arabia-offers/offers-othaim/%d8%b9%d8%b1%d9%88%d8%b6-%d8%a7%d9%84%d8%b9%d8%ab%d9%8a%d9%85-%d8%a7%d9%84%d8%a7%d8%ab%d9%86%d9%8a%d9%86-4-7-2022-%d8%a7%d9%84%d9%85%d9%88%d8%a7%d9%81%d9%82-5-12-1443-%d9%85%d9%87%d8%b1%d8%ac%d8%a7.html,,,7523634266.JPEG
https://www.alsoouq.com//uploads/2022/07/4102250182.JPEG,2.0,عروض العثيم الاثنين 4-7-2022 الموافق 5-12-1443 مهرجان الطازج & كيلو عليك وكيلو علينا,https://www.alsoouq.com/saudi-arabia-offers/offers-othaim/%d8%b9%d8%b1%d9%88%d8%b6-%d8%a7%d9%84%d8%b9%d8%ab%d9%8a%d9%85-%d8%a7%d9%84%d8%a7%d8%ab%d9%86%d9%8a%d9%86-4-7-2022-%d8%a7%d9%84%d9%85%d9%88%d8%a7%d9%81%d9%82-5-12-1443-%d9%85%d9%87%d8%b1%d8%ac%d8%a7.html,,,4102250182.JPEG
https://www.alsoouq.com//uploads/2022/06/6992820584.jpg,1.0,عروض العثيم الأسبوعية 29 يونيو 2022 الموافق 30 ذو القعدة 1443 عروض الصحة و الجمال,https://www.alsoouq.com/saudi-arabia-offers/offers-othaim/%d8%b9%d8%b1%d9%88%d8%b6-%d8%a7%d9%84%d8%b9%d8%ab%d9%8a%d9%85-%d8%a7%d9%84%d8%a3%d8%b3%d8%a8%d9%88%d8%b9%d9%8a%d8%a9-29-%d9%8a%d9%88%d9%86%d9%8a%d9%88-2022-%d8%a7%d9%84%d9%85%d9%88%d8%a7%d9%81%d9%82-3.html,,,6992820584.jpg
https://www.alsoouq.com//uploads/2022/06/8188799301.jpg,1.0,عروض العثيم الأسبوعية 29 يونيو 2022 الموافق 30 ذو القعدة 1443 عروض الصحة و الجمال,https://www.alsoouq.com/saudi-arabia-offers/offers-othaim/%d8%b9%d8%b1%d9%88%d8%b6-%d8%a7%d9%84%d8%b9%d8%ab%d9%8a%d9%85-%d8%a7%d9%84%d8%a3%d8%b3%d8%a8%d9%88%d8%b9%d9%8a%d8%a9-29-%d9%8a%d9%88%d9%86%d9%8a%d9%88-2022-%d8%a7%d9%84%d9%85%d9%88%d8%a7%d9%81%d9%82-3.html,,,8188799301.jpg
https://www.alsoouq.com//uploads/2022/06/4811562681.jpg,1.0,عروض العثيم الأسبوعية 29 يونيو 2022 الموافق 30 ذو القعدة 1443 عروض الصحة و الجمال,https://www.alsoouq.com/saudi-arabia-offers/offers-othaim/%d8%b9%d8%b1%d9%88%d8%b6-%d8%a7%d9%84%d8%b9%d8%ab%d9%8a%d9%85-%d8%a7%d9%84%d8%a3%d8%b3%d8%a8%d9%88%d8%b9%d9%8a%d8%a9-29-%d9%8a%d9%88%d9%86%d9%8a%d9%88-2022-%d8%a7%d9%84%d9%85%d9%88%d8%a7%d9%81%d9%82-3.html,,,4811562681.jpg
https://www.alsoouq.com//uploads/2022/06/8633091890.jpg,1.0,عروض العثيم الأسبوعية 29 يونيو 2022 الموافق 30 ذو القعدة 1443 عروض الصحة و الجمال,https://www.alsoouq.com/saudi-arabia-offers/offers-othaim/%d8%b9%d8%b1%d9%88%d8%b6-%d8%a7%d9%84%d8%b9%d8%ab%d9%8a%d9%85-%d8%a7%d9%84%d8%a3%d8%b3%d8%a8%d9%88%d8%b9%d9%8a%d8%a9-29-%d9%8a%d9%88%d9%86%d9%8a%d9%88-2022-%d8%a7%d9%84%d9%85%d9%88%d8%a7%d9%81%d9%82-3.html,,,8633091890.jpg
https://www.alsoouq.com//uploads/2022/06/3423084893.jpg,2.0,عروض العثيم الأسبوعية 29 يونيو 2022 الموافق 30 ذو القعدة 1443 عروض الصحة و الجمال,https://www.alsoouq.com/saudi-arabia-offers/offers-othaim/%d8%b9%d8%b1%d9%88%d8%b6-%d8%a7%d9%84%d8%b9%d8%ab%d9%8a%d9%85-%d8%a7%d9%84%d8%a3%d8%b3%d8%a8%d9%88%d8%b9%d9%8a%d8%a9-29-%d9%8a%d9%88%d9%86%d9%8a%d9%88-2022-%d8%a7%d9%84%d9%85%d9%88%d8%a7%d9%81%d9%82-3.html,,,3423084893.jpg
https://www.alsoouq.com//uploads/2022/06/4025547947.jpg,2.0,عروض العثيم الأسبوعية 29 يونيو 2022 الموافق 30 ذو القعدة 1443 عروض الصحة و الجمال,https://www.alsoouq.com/saudi-arabia-offers/offers-othaim/%d8%b9%d8%b1%d9%88%d8%b6-%d8%a7%d9%84%d8%b9%d8%ab%d9%8a%d9%85-%d8%a7%d9%84%d8%a3%d8%b3%d8%a8%d9%88%d8%b9%d9%8a%d8%a9-29-%d9%8a%d9%88%d9%86%d9%8a%d9%88-2022-%d8%a7%d9%84%d9%85%d9%88%d8%a7%d9%81%d9%82-3.html,,,4025547947.jpg
https://www.alsoouq.com//uploads/2022/06/4319533161.jpg,2.0,عروض العثيم الأسبوعية 29 يونيو 2022 الموافق 30 ذو القعدة 1443 عروض الصحة و الجمال,https://www.alsoouq.com/saudi-arabia-offers/offers-othaim/%d8%b9%d8%b1%d9%88%d8%b6-%d8%a7%d9%84%d8%b9%d8%ab%d9%8a%d9%85-%d8%a7%d9%84%d8%a3%d8%b3%d8%a8%d9%88%d8%b9%d9%8a%d8%a9-29-%d9%8a%d9%88%d9%86%d9%8a%d9%88-2022-%d8%a7%d9%84%d9%85%d9%88%d8%a7%d9%81%d9%82-3.html,,,4319533161.jpg
https://www.alsoouq.com//uploads/2022/06/9367035949.jpg,2.0,عروض العثيم الأسبوعية 29 يونيو 2022 الموافق 30 ذو القعدة 1443 عروض الصحة و الجمال,https://www.alsoouq.com/saudi-arabia-offers/offers-othaim/%d8%b9%d8%b1%d9%88%d8%b6-%d8%a7%d9%84%d8%b9%d8%ab%d9%8a%d9%85-%d8%a7%d9%84%d8%a3%d8%b3%d8%a8%d9%88%d8%b9%d9%8a%d8%a9-29-%d9%8a%d9%88%d9%86%d9%8a%d9%88-2022-%d8%a7%d9%84%d9%85%d9%88%d8%a7%d9%81%d9%82-3.html,,,9367035949.jpg
https://www.alsoouq.com//uploads/2022/06/8789894984.jpg,3.0,عروض العثيم الأسبوعية 29 يونيو 2022 الموافق 30 ذو القعدة 1443 عروض الصحة و الجمال,https://www.alsoouq.com/saudi-arabia-offers/offers-othaim/%d8%b9%d8%b1%d9%88%d8%b6-%d8%a7%d9%84%d8%b9%d8%ab%d9%8a%d9%85-%d8%a7%d9%84%d8%a3%d8%b3%d8%a8%d9%88%d8%b9%d9%8a%d8%a9-29-%d9%8a%d9%88%d9%86%d9%8a%d9%88-2022-%d8%a7%d9%84%d9%85%d9%88%d8%a7%d9%81%d9%82-3.html,,,8789894984.jpg
https://www.alsoouq.com//uploads/2022/06/9955120961.jpg,3.0,عروض العثيم الأسبوعية 29 يونيو 2022 الموافق 30 ذو القعدة 1443 عروض الصحة و الجمال,https://www.alsoouq.com/saudi-arabia-offers/offers-othaim/%d8%b9%d8%b1%d9%88%d8%b6-%d8%a7%d9%84%d8%b9%d8%ab%d9%8a%d9%85-%d8%a7%d9%84%d8%a3%d8%b3%d8%a8%d9%88%d8%b9%d9%8a%d8%a9-29-%d9%8a%d9%88%d9%86%d9%8a%d9%88-2022-%d8%a7%d9%84%d9%85%d9%88%d8%a7%d9%81%d9%82-3.html,,,9955120961.jpg
https://www.alsoouq.com//uploads/2022/06/1114878133.jpg,3.0,عروض العثيم الأسبوعية 29 يونيو 2022 الموافق 30 ذو القعدة 1443 عروض الصحة و الجمال,https://www.alsoouq.com/saudi-arabia-offers/offers-othaim/%d8%b9%d8%b1%d9%88%d8%b6-%d8%a7%d9%84%d8%b9%d8%ab%d9%8a%d9%85-%d8%a7%d9%84%d8%a3%d8%b3%d8%a8%d9%88%d8%b9%d9%8a%d8%a9-29-%d9%8a%d9%88%d9%86%d9%8a%d9%88-2022-%d8%a7%d9%84%d9%85%d9%88%d8%a7%d9%81%d9%82-3.html,,,1114878133.jpg
https://www.alsoouq.com//uploads/2022/06/1186224984.jpg,3.0,عروض العثيم الأسبوعية 29 يونيو 2022 الموافق 30 ذو القعدة 1443 عروض الصحة و الجمال,https://www.alsoouq.com/saudi-arabia-offers/offers-othaim/%d8%b9%d8%b1%d9%88%d8%b6-%d8%a7%d9%84%d8%b9%d8%ab%d9%8a%d9%85-%d8%a7%d9%84%d8%a3%d8%b3%d8%a8%d9%88%d8%b9%d9%8a%d8%a9-29-%d9%8a%d9%88%d9%86%d9%8a%d9%88-2022-%d8%a7%d9%84%d9%85%d9%88%d8%a7%d9%81%d9%82-3.html,,,1186224984.jpg
